_id,pais_procedencia,ciudad_procedencia,puerto_procedencia,pais_destino,ciudad_destino,puerto_destino,fecha_llegada,fecha_salida,estado_solicitud,buque.matricula,buque.nombre,buque.tipo_buque,buque.dimensiones.peso,buque.dimensiones.largo,buque.dimensiones.ancho,muelle.nombre,muelle.estado,admin[0].id,admin[1].id,admin[2].id,admin[0].nombre,admin[1].nombre,admin[2].nombre,agente_navieros[0].id,agente_navieros[1].id,agente_navieros[2].id,agente_navieros[0].nombre,agente_navieros[1].nombre,agente_navieros[2].nombre
68102b98f121f1c634bc1060,United States Virgin Islands,North Belinda,Holt-Tucker,Egypt,North Faithview,Jefferson-Bryant,2025-02-06T16:47:06,2025-05-06T20:30:00.058834,PENDIENTE,467-GIG,Evans-Brown,Contenedor,40953.87,144.94,37.96,station,FUERA_DE_SERVICIO,68102b98f121f1c634bc1061,68102b98f121f1c634bc1062,,Gloria Kelly,Melanie Rosales,,68102b98f121f1c634bc1063,,,Marks-Velez,,
68102b98f121f1c634bc1064,Sweden,Shelbyland,Griffin-Richardson,France,North Georgeborough,"Hernandez, Hall and Lee",2025-01-24T12:51:18,2025-05-07T20:30:00.059831,RECHAZADO,M86-08Q,"Chambers, Williams and Smith",Contenedor,20426.65,29.64,30.85,finally,EN_MANTENIMIENTO,68102b98f121f1c634bc1065,68102b98f121f1c634bc1066,,Kelly Hubbard,Jasmine Harrell,,68102b98f121f1c634bc1067,68102b98f121f1c634bc1068,,"Hawkins, Morris and Harper","Olson, Perez and Estrada",
68102b98f121f1c634bc1069,Portugal,Williamsberg,Rivera PLC,Namibia,Debratown,Douglas LLC,2025-01-23T08:35:06,2025-04-30T20:30:00.060831,APROBADO,3IK6003,"Ramirez, Edwards and Jimenez",Petrolero,6180.56,254.79,10.95,vote,FUERA_DE_SERVICIO,68102b98f121f1c634bc106a,,,Eric Estes,,,68102b98f121f1c634bc106b,68102b98f121f1c634bc106c,68102b98f121f1c634bc106d,Jackson-Matthews,Brock Ltd,"Jarvis, Parker and Ellis"
68102b98f121f1c634bc106e,United Kingdom,Port Diane,Johnson-Cox,Wallis and Futuna,Lindseyfurt,Hawkins Inc,2025-03-12T07:07:39,2025-05-03T20:30:00.063298,APROBADO,N 687923,"Weber, Benitez and Manning",Carguero,42724.31,86,50,meeting,DISPONIBLE,68102b98f121f1c634bc106f,,,Robert Carlson,,,68102b98f121f1c634bc1070,68102b98f121f1c634bc1071,68102b98f121f1c634bc1072,Guerrero PLC,"Bass, Michael and Moore","Nguyen, Cortez and Preston"
68102b98f121f1c634bc1073,Korea,Timothyberg,Patterson-Baker,Bahrain,East Veronicahaven,Whitaker Inc,2025-03-27T11:17:48,2025-05-07T20:30:00.065298,APROBADO,CRW 951,Gomez-Cox,Contenedor,35895.64,230.29,11.74,true,EN_USO,68102b98f121f1c634bc1074,68102b98f121f1c634bc1075,,Regina Frazier,David Simmons,,68102b98f121f1c634bc1076,68102b98f121f1c634bc1077,,Washington-Hudson,James Group,
68102b98f121f1c634bc1078,Guadeloupe,Port Brian,"Palmer, Brown and Smith",Guernsey,Martinmouth,"Grant, Hall and Small",2025-03-14T01:15:16,2025-04-29T20:30:00.067301,PENDIENTE,18V G56,Reyes-Vincent,Contenedor,40417.73,235.39,9.27,bit,EN_USO,68102b98f121f1c634bc1079,,,William Mcpherson,,,68102b98f121f1c634bc107a,68102b98f121f1c634bc107b,,Kelley and Sons,"Mckee, Simmons and Garza",
68102b98f121f1c634bc107c,Poland,West Dawn,Burton LLC,Congo,South William,King LLC,2025-01-28T17:42:24,2025-05-01T20:30:00.068317,APROBADO,570 9PP,"Bailey, Shields and Martin",Granelero,1499.3,266.41,15.59,behavior,EN_MANTENIMIENTO,68102b98f121f1c634bc107d,68102b98f121f1c634bc107e,,Adam Campbell,Michael Sparks,,68102b98f121f1c634bc107f,68102b98f121f1c634bc1080,68102b98f121f1c634bc1081,"Lynch, Francis and Richardson",Schwartz Inc,Lawson-Scott
68102b98f121f1c634bc1082,Falkland Islands (Malvinas),West Geoffrey,Smith LLC,Ukraine,North Darren,Dawson and Sons,2025-02-07T23:12:51,2025-05-08T20:30:00.070301,APROBADO,JWM1792,Holmes-Nunez,Petrolero,23970.46,287.53,29.51,risk,FUERA_DE_SERVICIO,68102b98f121f1c634bc1083,68102b98f121f1c634bc1084,68102b98f121f1c634bc1085,Richard Moreno,Shawn Smith,Jennifer Johnson,68102b98f121f1c634bc1086,,,Coffey Inc,,
68102b98f121f1c634bc1087,Seychelles,East Micheal,Booker-Baker,Seychelles,Lake Patriciafort,Fields-Smith,2025-03-14T11:54:53,2025-04-30T20:30:00.073322,PENDIENTE,275 PQM,"Carter, Barker and Bush",Petrolero,46143.52,222.36,6.12,night,EN_MANTENIMIENTO,68102b98f121f1c634bc1088,68102b98f121f1c634bc1089,68102b98f121f1c634bc108a,Steven Rojas,Kathleen Carroll,Dale Moore,68102b98f121f1c634bc108b,68102b98f121f1c634bc108c,68102b98f121f1c634bc108d,Chavez-Kramer,Braun-Davis,Goodwin Inc
68102b98f121f1c634bc108e,Guernsey,Cherylburgh,"Cline, Miller and Daniel",Spain,East Sarahstad,Dean-Schmidt,2025-02-17T04:23:48,2025-05-01T20:30:00.075299,PENDIENTE,DJO 396,Washington-Nicholson,Contenedor,11466.98,123.79,39,mind,DISPONIBLE,68102b98f121f1c634bc108f,68102b98f121f1c634bc1090,68102b98f121f1c634bc1091,Kenneth Flores,Rachael Armstrong,Anthony Martinez,68102b98f121f1c634bc1092,,,Gomez-Watts,,
68102b98f121f1c634bc1093,Egypt,South Donna,Brown Group,Mauritius,East Toddfort,"Garcia, Kim and Sharp",2025-02-10T13:30:42,2025-05-04T20:30:00.080300,APROBADO,54-RO80,Spencer Inc,Granelero,19368.71,96.32,42.15,image,EN_USO,68102b98f121f1c634bc1094,68102b98f121f1c634bc1095,,Stephanie Richardson,Dawn Martinez,,68102b98f121f1c634bc1096,68102b98f121f1c634bc1097,,Adams-Boyle,"Osborn, Hart and Arnold",
68102b98f121f1c634bc1098,Korea,West Tonymouth,Bauer-Dunn,El Salvador,North Brittany,"Jones, Burns and Carpenter",2025-03-29T11:36:56,2025-05-04T20:30:00.084300,APROBADO,JSB-4043,Williams-Wright,Carguero,6502.74,288.09,31.65,fish,DISPONIBLE,68102b98f121f1c634bc1099,68102b98f121f1c634bc109a,68102b98f121f1c634bc109b,Amanda Lynch,Matthew Lee,Michael Barker,68102b98f121f1c634bc109c,,,"Montgomery, Cruz and Summers",,
68102b98f121f1c634bc109d,American Samoa,New Kennethhaven,"Meadows, Kelly and Jones",Hungary,West Karenland,Delgado LLC,2025-03-03T23:55:08,2025-05-08T20:30:00.094303,RECHAZADO,NAS 317,"Jones, Blake and Clark",Carguero,7698.47,55.71,7.27,my,FUERA_DE_SERVICIO,68102b98f121f1c634bc109e,,,Chad Johnson,,,68102b98f121f1c634bc109f,68102b98f121f1c634bc10a0,,Green-Stephens,Edwards Ltd,
68102b98f121f1c634bc10a1,Zambia,Michaelburgh,"Pace, Garcia and Garcia",Japan,Burgesshaven,Jones-Alvarez,2025-04-21T19:41:33,2025-05-06T20:30:00.096303,APROBADO,M46 0WC,Mathews-Garcia,Carguero,41856.12,207.29,12.3,sea,DISPONIBLE,68102b98f121f1c634bc10a2,68102b98f121f1c634bc10a3,68102b98f121f1c634bc10a4,Julia Rojas,Brian Perkins,Amber Price,68102b98f121f1c634bc10a5,68102b98f121f1c634bc10a6,,"Mcgrath, Russell and Moran",Harrell Group,
68102b98f121f1c634bc10a7,Northern Mariana Islands,West Mark,Jackson LLC,Mali,Lake Deannafort,Bryant PLC,2025-03-03T11:24:51,2025-05-03T20:30:00.099297,PENDIENTE,64O 7095,Mccoy and Sons,Petrolero,21264.34,218.85,32.62,situation,DISPONIBLE,68102b98f121f1c634bc10a8,68102b98f121f1c634bc10a9,,Deborah Lang,Michelle Simpson,,68102b98f121f1c634bc10aa,,,Molina-Owens,,
68102b98f121f1c634bc10ab,Panama,North Kenneth,Rojas-Patrick,Martinique,Port Kimberly,Erickson-Holden,2025-01-13T18:55:01,2025-05-03T20:30:00.101300,PENDIENTE,207-OBY,Ramos-Sanchez,Granelero,47259.5,244.74,39.54,through,DISPONIBLE,68102b98f121f1c634bc10ac,68102b98f121f1c634bc10ad,,Cameron Reyes,Laura Lowery,,68102b98f121f1c634bc10ae,,,King Ltd,,
68102b98f121f1c634bc10af,Denmark,New Franciscoburgh,Nelson-Martinez,Vanuatu,Toddstad,White Group,2025-03-14T03:41:35,2025-05-08T20:30:00.102298,RECHAZADO,TJH-265,Mullen Inc,Granelero,43001.6,286.04,16.49,sport,EN_MANTENIMIENTO,68102b98f121f1c634bc10b0,,,Ryan Gonzalez,,,68102b98f121f1c634bc10b1,68102b98f121f1c634bc10b2,68102b98f121f1c634bc10b3,Thornton Inc,Pierce LLC,"Howard, Sanders and Ellis"
68102b98f121f1c634bc10b4,Nigeria,Wadehaven,Martin-Guerrero,Falkland Islands (Malvinas),Berryburgh,"Hamilton, Buck and Campbell",2025-02-24T09:52:25,2025-05-03T20:30:00.104299,APROBADO,27Z G45,"Harper, Harrison and Robertson",Carguero,26771.08,87.26,21.72,tough,FUERA_DE_SERVICIO,68102b98f121f1c634bc10b5,68102b98f121f1c634bc10b6,,William Howard,Stephanie Henderson,,68102b98f121f1c634bc10b7,68102b98f121f1c634bc10b8,68102b98f121f1c634bc10b9,Terry Inc,Moore Ltd,"Martinez, Cross and Ramirez"
68102b98f121f1c634bc10ba,Philippines,East Bonniebury,Goodwin-Simon,Paraguay,North Robin,Bender and Sons,2025-02-01T20:11:13,2025-05-01T20:30:00.106298,PENDIENTE,241PSF,Ross Group,Carguero,8114.45,240.81,21.1,order,EN_MANTENIMIENTO,68102b98f121f1c634bc10bb,,,Diane Price,,,68102b98f121f1c634bc10bc,68102b98f121f1c634bc10bd,,Compton-Peterson,Lynch-Johnson,
68102b98f121f1c634bc10be,Slovenia,Wilsonport,Wood-Taylor,Greece,South Timothy,Bennett-Phillips,2025-04-18T11:02:37,2025-05-02T20:30:00.107299,PENDIENTE,443-TPQ,"Aguilar, Mcclure and Sullivan",Granelero,14711.42,48.98,32.4,suggest,EN_USO,68102b98f121f1c634bc10bf,68102b98f121f1c634bc10c0,,Thomas Bender,David Bates,,68102b98f121f1c634bc10c1,68102b98f121f1c634bc10c2,68102b98f121f1c634bc10c3,Lucas Inc,Lawrence-Hall,Benjamin and Sons
68102b98f121f1c634bc10c4,Iceland,Lake Mary,Riddle and Sons,Senegal,Christinabury,Griffith-Walsh,2025-04-16T00:39:34,2025-04-29T20:30:00.108300,RECHAZADO,732-LTM,Mcbride and Sons,Granelero,28519.05,269.39,35.43,ever,DISPONIBLE,68102b98f121f1c634bc10c5,,,Stephen Skinner,,,68102b98f121f1c634bc10c6,,,"Cruz, Foster and Waters",,
68102b98f121f1c634bc10c7,Korea,Richardburgh,Mitchell-Evans,Saudi Arabia,North Raymondhaven,Montes-Braun,2025-03-22T18:05:00,2025-05-07T20:30:00.109299,APROBADO,KLS 873,Lewis PLC,Granelero,10169.51,274.67,23.36,door,FUERA_DE_SERVICIO,68102b98f121f1c634bc10c8,68102b98f121f1c634bc10c9,68102b98f121f1c634bc10ca,Carlos Perez,Rhonda Ball,James Simpson,68102b98f121f1c634bc10cb,68102b98f121f1c634bc10cc,68102b98f121f1c634bc10cd,Krause PLC,"Baker, Russo and Berger",Lynch Inc
68102b98f121f1c634bc10ce,South Georgia and the South Sandwich Islands,North Jadeberg,Brown Ltd,Kiribati,Lake Sergio,"Walter, Webb and Taylor",2025-02-05T21:24:31,2025-05-05T20:30:00.111299,PENDIENTE,22T SC5,Barajas PLC,Granelero,32215.05,140.85,25.64,successful,EN_MANTENIMIENTO,68102b98f121f1c634bc10cf,68102b98f121f1c634bc10d0,,David Rowe,Victoria White,,68102b98f121f1c634bc10d1,68102b98f121f1c634bc10d2,68102b98f121f1c634bc10d3,"Gay, Shaffer and Beard","Braun, James and Burton",Miller-Gill
68102b98f121f1c634bc10d4,Zimbabwe,Mcmillanmouth,"Gordon, Clay and Hubbard",French Polynesia,Stephensville,Knight-Clayton,2025-01-02T06:40:04,2025-05-05T20:30:00.112297,PENDIENTE,142-SWW,Wood Inc,Contenedor,15525.69,38.55,49.2,cell,DISPONIBLE,68102b98f121f1c634bc10d5,68102b98f121f1c634bc10d6,68102b98f121f1c634bc10d7,Thomas Wood,James Crawford,Christopher Hodges,68102b98f121f1c634bc10d8,68102b98f121f1c634bc10d9,,Quinn Ltd,"Ross, Rogers and Barnes",
68102b98f121f1c634bc10da,Fiji,Conwaymouth,"Jones, Lee and Smith",Malta,Priceport,"Owen, Diaz and Maxwell",2025-02-25T14:10:19,2025-05-03T20:30:00.114299,PENDIENTE,H11-40T,"Kaiser, Jackson and Price",Petrolero,19118.54,166.07,14.81,then,EN_USO,68102b98f121f1c634bc10db,68102b98f121f1c634bc10dc,,Kevin Griffin,Amy Davenport,,68102b98f121f1c634bc10dd,,,Walters-Martinez,,
68102b98f121f1c634bc10de,Cook Islands,Port Karen,Lee-Lopez,Mayotte,Markhaven,"Mann, Torres and Tapia",2025-02-03T15:00:04,2025-04-29T20:30:00.115300,RECHAZADO,608 3AM,Ramsey Ltd,Contenedor,38239.59,109.68,22.74,energy,EN_USO,68102b98f121f1c634bc10df,68102b98f121f1c634bc10e0,68102b98f121f1c634bc10e1,Rachel Chen,Rebecca Barnes,Kayla Martinez,68102b98f121f1c634bc10e2,,,"Fields, Santana and Beasley",,
68102b98f121f1c634bc10e3,Macao,South Jessica,Williams Inc,Maldives,Jeffview,Johnson LLC,2025-02-18T19:29:39,2025-04-30T20:30:00.117298,RECHAZADO,75C•666,Garrett and Sons,Granelero,34820.93,274.49,19.53,life,FUERA_DE_SERVICIO,68102b98f121f1c634bc10e4,68102b98f121f1c634bc10e5,,Darren Pena,James Harris,,68102b98f121f1c634bc10e6,68102b98f121f1c634bc10e7,,Hill Inc,"Bowen, Robinson and Diaz",
68102b98f121f1c634bc10e8,Hungary,Lake Stuart,"Donaldson, Morales and Watson",New Caledonia,Kristenberg,Mccall PLC,2025-03-10T23:29:41,2025-05-06T20:30:00.118302,APROBADO,YOE8457,"Maldonado, Raymond and Williams",Granelero,16994.03,222.43,28.13,per,EN_USO,68102b98f121f1c634bc10e9,,,Megan Barron,,,68102b98f121f1c634bc10ea,,,"Murray, Roman and Ramirez",,
68102b98f121f1c634bc10eb,Saudi Arabia,West Charlestown,"Peters, Valencia and Evans",Ireland,Anthonytown,Rivera Ltd,2025-03-22T05:19:30,2025-04-29T20:30:00.119334,APROBADO,X07 5SB,Harris-Allen,Petrolero,48765.51,24.2,6.37,meet,FUERA_DE_SERVICIO,68102b98f121f1c634bc10ec,68102b98f121f1c634bc10ed,68102b98f121f1c634bc10ee,Brittany Mahoney,Julian Patel,Mr. Brian Bates,68102b98f121f1c634bc10ef,68102b98f121f1c634bc10f0,,"Cameron, Gordon and Wallace","Hicks, Fry and Clark",
68102b98f121f1c634bc10f1,Kyrgyz Republic,New Shelby,"Johnson, Mullins and Burns",Saint Helena,Patrickmouth,Williams-Wang,2025-04-05T02:18:57,2025-05-02T20:30:00.121302,RECHAZADO,0NQ 824,Kennedy PLC,Contenedor,44900.85,252.47,44.51,general,EN_USO,68102b98f121f1c634bc10f2,68102b98f121f1c634bc10f3,,Amy Davis,Cynthia Graves,,68102b98f121f1c634bc10f4,,,Holder-Gibson,,
68102b98f121f1c634bc10f5,Croatia,East Tyronetown,Evans Inc,Vanuatu,Kennedyhaven,"Luna, Parker and Gonzales",2025-02-07T18:59:57,2025-05-06T20:30:00.123311,PENDIENTE,MKZ 520,Arroyo Ltd,Carguero,30591.89,193.46,27.56,either,EN_USO,68102b98f121f1c634bc10f6,68102b98f121f1c634bc10f7,,Suzanne Nguyen,Katherine Young,,68102b98f121f1c634bc10f8,68102b98f121f1c634bc10f9,68102b98f121f1c634bc10fa,Collins Ltd,Ibarra-Meyer,Hartman LLC
68102b98f121f1c634bc10fb,Spain,Port James,Mullins and Sons,Heard Island and McDonald Islands,Olsonfurt,Hicks-Holden,2025-02-13T02:39:40,2025-05-07T20:30:00.124312,RECHAZADO,INY-2857,Rodriguez-Johnson,Granelero,4745.12,224.95,30.11,close,FUERA_DE_SERVICIO,68102b98f121f1c634bc10fc,68102b98f121f1c634bc10fd,,Julian Wilson,Dr. Paul Hernandez PhD,,68102b98f121f1c634bc10fe,68102b98f121f1c634bc10ff,,"Juarez, Ross and Brown","Frye, Hensley and Harrison",
68102b98f121f1c634bc1100,Lebanon,Andrewshaven,Manning-Ward,Cyprus,Jeremybury,Cobb Ltd,2025-02-27T23:25:27,2025-05-01T20:30:00.125311,PENDIENTE,151910,Anderson and Sons,Contenedor,40926.57,110.82,22.69,range,DISPONIBLE,68102b98f121f1c634bc1101,68102b98f121f1c634bc1102,68102b98f121f1c634bc1103,Timothy Harrell,David Hansen,Bryce Thomas,68102b98f121f1c634bc1104,,,Thomas LLC,,
68102b98f121f1c634bc1105,Bhutan,North Shannontown,Tran-Larsen,Moldova,Lake Saraside,White Ltd,2025-01-07T16:45:00,2025-04-30T20:30:00.126313,PENDIENTE,5KO 697,"Walker, Lowe and Olson",Petrolero,5893.57,68.18,24.89,attention,EN_USO,68102b98f121f1c634bc1106,68102b98f121f1c634bc1107,,Chelsea Miller,Sarah Green,,68102b98f121f1c634bc1108,68102b98f121f1c634bc1109,68102b98f121f1c634bc110a,Rodriguez-Lewis,Tran Group,Oconnell Group
68102b98f121f1c634bc110b,Comoros,Wilsonburgh,Taylor Inc,Jamaica,Lowestad,Davis Group,2025-04-24T22:25:22,2025-05-05T20:30:00.128309,RECHAZADO,561K6,"Aguilar, Fowler and Ford",Carguero,7553.73,129.21,41.41,performance,EN_MANTENIMIENTO,68102b98f121f1c634bc110c,68102b98f121f1c634bc110d,,Wayne Fisher,Dr. Nancy Mcguire MD,,68102b98f121f1c634bc110e,,,Ortiz-Warren,,
68102b98f121f1c634bc110f,Tonga,Brownstad,Scott-Brown,Italy,Wilsonhaven,"Cervantes, Turner and Ortega",2025-02-18T05:18:58,2025-05-04T20:30:00.130314,APROBADO,ZH9 J1G,Weaver Ltd,Carguero,46666.27,229.1,25.98,deal,EN_MANTENIMIENTO,68102b98f121f1c634bc1110,68102b98f121f1c634bc1111,68102b98f121f1c634bc1112,Jason Mccormick,Carl Brown,Matthew Ward,68102b98f121f1c634bc1113,,,Reed Inc,,
68102b98f121f1c634bc1114,Marshall Islands,Ericaside,"Jackson, Cruz and Castaneda",Kyrgyz Republic,South Jenniferview,Harrington-Phelps,2025-02-18T21:32:23,2025-05-06T20:30:00.131311,RECHAZADO,4X 5G6GFX,"Lamb, Finley and Gutierrez",Carguero,4592.47,267.13,26.42,high,FUERA_DE_SERVICIO,68102b98f121f1c634bc1115,,,Lauren Murray,,,68102b98f121f1c634bc1116,,,Hill Group,,
68102b98f121f1c634bc1117,Kiribati,South Angela,Cortez-Villegas,Bangladesh,Lopezton,Morris-Lowe,2025-02-11T20:18:23,2025-05-08T20:30:00.132312,APROBADO,114 9250,Nelson-Williams,Petrolero,21205.73,154.09,14.04,voice,EN_USO,68102b98f121f1c634bc1118,68102b98f121f1c634bc1119,,Priscilla Collins,Kristin Quinn,,68102b98f121f1c634bc111a,,,"Bailey, Salazar and Wallace",,
68102b98f121f1c634bc111b,Madagascar,Alanberg,West-Green,Iran,West Joshua,Simmons and Sons,2025-03-11T13:10:56,2025-04-30T20:30:00.133311,APROBADO,381 MIH,Wagner-Richardson,Petrolero,48913.85,232.9,17.77,minute,FUERA_DE_SERVICIO,68102b98f121f1c634bc111c,68102b98f121f1c634bc111d,68102b98f121f1c634bc111e,Cynthia Rodriguez,Mary Casey,Michelle Gill,68102b98f121f1c634bc111f,,,Oneill-Knight,,
68102b98f121f1c634bc1120,Venezuela,North Andrewburgh,Moore PLC,Turkmenistan,Josephmouth,Lara-Miller,2025-01-08T06:03:41,2025-04-29T20:30:00.134312,RECHAZADO,58M•509,Smith-Holmes,Petrolero,26028.9,264.47,30.23,federal,EN_USO,68102b98f121f1c634bc1121,,,Kelly White,,,68102b98f121f1c634bc1122,68102b98f121f1c634bc1123,,Bernard-Robinson,Davis-Cooper,
68102b98f121f1c634bc1124,Swaziland,North Kennethborough,Johnson-Cardenas,Brunei Darussalam,North Amber,Valencia-Garcia,2025-01-08T20:55:54,2025-05-04T20:30:00.135311,APROBADO,873 9RF,Moreno-Fernandez,Petrolero,29735.46,209.17,9.53,present,EN_MANTENIMIENTO,68102b98f121f1c634bc1125,68102b98f121f1c634bc1126,68102b98f121f1c634bc1127,Stephanie Parsons,Andrew Chan,Michael Mullins,68102b98f121f1c634bc1128,68102b98f121f1c634bc1129,,White and Sons,Martin Group,
68102b98f121f1c634bc112a,Aruba,South Chris,Phillips and Sons,Greece,Flowersshire,"Moore, Patterson and Fisher",2025-04-07T16:00:08,2025-04-29T20:30:00.136341,PENDIENTE,197 OA5,"Davis, Pratt and Robinson",Contenedor,2172.16,28.42,17.05,real,EN_USO,68102b98f121f1c634bc112b,,,Charles Diaz,,,68102b98f121f1c634bc112c,68102b98f121f1c634bc112d,,Duran Inc,Reese and Sons,
68102b98f121f1c634bc112e,Norway,Port Debra,Nunez-Andrews,Austria,North Maxfurt,Clark Group,2025-03-24T20:29:48,2025-05-04T20:30:00.137408,PENDIENTE,0YR 896,Lucas-Knight,Granelero,14258.46,70.74,33.02,foot,DISPONIBLE,68102b98f121f1c634bc112f,,,Erica Garcia,,,68102b98f121f1c634bc1130,,,Leon Inc,,
68102b98f121f1c634bc1131,Tajikistan,South Cliffordborough,Jenkins-Peterson,Saint Martin,Michaelhaven,"Davis, Hernandez and Martinez",2025-01-26T13:42:47,2025-05-05T20:30:00.138405,APROBADO,36-80359,"King, Sanders and Davis",Contenedor,1630.54,93.39,9.59,anything,FUERA_DE_SERVICIO,68102b98f121f1c634bc1132,,,Maurice Marshall Jr.,,,68102b98f121f1c634bc1133,68102b98f121f1c634bc1134,68102b98f121f1c634bc1135,"Jimenez, Sanchez and Rodriguez",Ramirez-Mack,"Williams, Murphy and Vega"
68102b98f121f1c634bc1136,Algeria,New Georgestad,Pena-Martin,Gabon,Danielhaven,Tyler-Hendricks,2025-03-23T22:46:25,2025-04-30T20:30:00.140406,PENDIENTE,90-1396I,"Patel, Herman and Wolf",Carguero,6639.34,192.49,37.41,stuff,EN_USO,68102b98f121f1c634bc1137,,,Brittany Bernard,,,68102b98f121f1c634bc1138,,,Nelson-Jones,,
68102b98f121f1c634bc1139,Norway,East Craig,Lee-Clark,Papua New Guinea,Garrettville,"Martinez, Garcia and Beard",2025-01-05T16:48:18,2025-05-05T20:30:00.141404,RECHAZADO,17-DL77,White-Price,Granelero,33051.11,137.65,26.19,set,EN_USO,68102b98f121f1c634bc113a,68102b98f121f1c634bc113b,68102b98f121f1c634bc113c,Lori Parker,Natalie Baldwin,Matthew Smith,68102b98f121f1c634bc113d,,,"Miller, Booth and Thompson",,
68102b98f121f1c634bc113e,Equatorial Guinea,Lake Susan,"King, Murray and Hoffman",Kenya,Maryland,Lawrence Inc,2025-03-26T22:16:40,2025-05-08T20:30:00.142404,RECHAZADO,368-SML,Campbell Group,Granelero,39972.51,276.95,44.79,claim,EN_MANTENIMIENTO,68102b98f121f1c634bc113f,68102b98f121f1c634bc1140,68102b98f121f1c634bc1141,Adrian Dalton,Cindy Howell,Jennifer Small,68102b98f121f1c634bc1142,,,Hernandez LLC,,
68102b98f121f1c634bc1143,Antigua and Barbuda,Brianmouth,Mckinney Ltd,Israel,New Sean,Morris-Harvey,2025-01-29T19:16:15,2025-05-01T20:30:00.143404,APROBADO,ZCW 336,"Hunter, Stephenson and Perkins",Granelero,17419.5,201.32,8.07,serve,EN_MANTENIMIENTO,68102b98f121f1c634bc1144,,,Hannah Robertson,,,68102b98f121f1c634bc1145,,,"Davis, Rivera and Wise",,
68102b98f121f1c634bc1146,Hong Kong,Port Troyton,"King, Johnson and Allen",Saint Martin,Smithshire,Smith LLC,2025-03-08T17:18:52,2025-05-06T20:30:00.144404,APROBADO,9-31470K,"Wagner, Valdez and Perez",Granelero,28489.65,259.87,46.3,ok,EN_USO,68102b98f121f1c634bc1147,68102b98f121f1c634bc1148,68102b98f121f1c634bc1149,Maria Clark,Shawn Hardin,Gregory Williams,68102b98f121f1c634bc114a,68102b98f121f1c634bc114b,,"Mclean, Carpenter and Williams","Smith, Shepard and Walker",
68102b98f121f1c634bc114c,Greenland,Lake Ashleystad,"Garcia, Serrano and Hood",Niger,Lake Kevin,Reynolds-Johnson,2025-02-07T19:18:35,2025-05-06T20:30:00.145405,RECHAZADO,AUI-4034,Lee Ltd,Petrolero,30004.21,194.52,21.57,candidate,EN_MANTENIMIENTO,68102b98f121f1c634bc114d,,,Kimberly Olsen,,,68102b98f121f1c634bc114e,68102b98f121f1c634bc114f,68102b98f121f1c634bc1150,"Diaz, Washington and Nguyen",Kim-Maddox,Atkins-Weber
68102b98f121f1c634bc1151,Cote d'Ivoire,Julieview,Mayo and Sons,Niue,South Laura,Robinson-Byrd,2025-04-24T11:40:49,2025-05-01T20:30:00.146405,APROBADO,06-88864,"Richardson, Hamilton and Jackson",Granelero,36054.65,254.88,25.85,operation,DISPONIBLE,68102b98f121f1c634bc1152,68102b98f121f1c634bc1153,68102b98f121f1c634bc1154,Steven Harris,Robert Ortiz,Mary Gross,68102b98f121f1c634bc1155,,,Bryant-Downs,,
68102b98f121f1c634bc1156,Chad,East Jamesmouth,"Barnes, Smith and Lee",Liberia,Davidfort,Valdez-Hall,2025-02-09T05:07:45,2025-05-03T20:30:00.148407,APROBADO,592 GSW,Flores Group,Petrolero,33854.41,90.79,34.79,spring,EN_USO,68102b98f121f1c634bc1157,68102b98f121f1c634bc1158,68102b98f121f1c634bc1159,Mitchell Berger,Michael Blankenship,Daniel Hunt,68102b98f121f1c634bc115a,68102b98f121f1c634bc115b,68102b98f121f1c634bc115c,"Meyer, Page and Smith",Nguyen LLC,Moreno-West
68102b98f121f1c634bc115d,Papua New Guinea,South Amyview,Payne Ltd,Gibraltar,Hortonbury,Webb-Henderson,2025-01-29T06:22:18,2025-05-05T20:30:00.149405,PENDIENTE,271X3,Kramer-Barr,Contenedor,24436.16,120.98,45.42,there,DISPONIBLE,68102b98f121f1c634bc115e,68102b98f121f1c634bc115f,68102b98f121f1c634bc1160,Pamela Nelson,John Andrews,Tammy Nixon,68102b98f121f1c634bc1161,,,Carter Ltd,,
68102b98f121f1c634bc1162,Saudi Arabia,East Brendaberg,"Shaw, King and Kelly",Finland,Munozhaven,Nguyen LLC,2025-03-11T06:45:01,2025-05-07T20:30:00.150396,PENDIENTE,6LXH 20,Garza Inc,Carguero,22200.34,247.56,6.97,growth,DISPONIBLE,68102b98f121f1c634bc1163,,,Michael Hammond,,,68102b98f121f1c634bc1164,,,Dean PLC,,
68102b98f121f1c634bc1165,Tunisia,South Laurenbury,"Stewart, Kelly and Jones",Jersey,West Tiffany,Burton-Mclaughlin,2025-03-20T03:32:43,2025-05-05T20:30:00.151400,PENDIENTE,190SJO,Solomon LLC,Contenedor,16112.01,58.42,47.43,college,FUERA_DE_SERVICIO,68102b98f121f1c634bc1166,,,Yolanda Ball,,,68102b98f121f1c634bc1167,68102b98f121f1c634bc1168,68102b98f121f1c634bc1169,Woods-Lopez,Mcguire Inc,Berg-Blankenship
